id,SMILES,FFV,smiles_len,count_star,count_C,count_O,count_N,count_equal,split,MolWt,NumValenceElectrons,TPSA
1836092833,*CC(O)COc1c(C)cc(C(C)(C)c2cc(C)c(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O*)cc4)cc3)c(C)c2)cc1C,0.36142782,84,2,13,8,0,2,valid,646.8020000000001,244,111.52
1836401630,*c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc(*)ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,0.39257783,79,2,0,1,0,0,train,574.6830000000002,210,35.010000000000005
1836411379,*c1cc(SCCCCCC)c(*)s1,0.43728421,20,2,6,0,0,0,train,198.356,66,0.0
1836445960,*Nc1ccc(C2(c3ccc(N*)c(Cl)c3)c3ccccc3-c3ccccc32)cc1Cl,0.37468924,52,2,3,0,2,0,valid,415.3230000000001,140,24.06
1837157915,*OC(=O)c1cccc(OCCCCCCCCCCOc2cccc(C(=O)OC3COC4C(*)COC34)c2)c1,0.34799982,60,2,18,8,0,2,valid,524.6100000000002,204,89.52000000000001
1837451686,*Cc1ccc(C(C)(C)c2ccc(CN3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)o2)o1,0.35635169,74,2,9,4,2,4,train,492.4870000000003,182,101.04
1837536238,*CC(*)(C)C(=O)OCc1ccc2c(c1)c1ccccc1n2CC,0.3554716,39,2,7,2,0,1,valid,293.36600000000004,112,31.23
1837695049,*C(=O)N1C(=S)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(C)=C(C(=O)OCC)C1c1ccccc1,0.3735679,113,2,14,9,4,9,train,788.7940000000002,284,150.90999999999997
1837695884,*Nc1ccc(Cc2ccc(CC(CCCCCCC)Cc3ccc(Cc4ccc(N*)cc4)cc3)cc2)cc1,0.35965572,58,2,12,0,2,0,valid,502.7460000000001,196,24.06
1838224579,*CCCC(O)CN(CCCC)c1ccc(C#Cc2ccc(S(*)(=O)=O)cc2)cc1,0.38948294,49,2,11,3,1,2,train,397.5400000000001,148,57.61
1838851947,*NC1=N[C@@H](O)NC(N*)=C1N,0.2862332,25,2,4,1,5,2,train,141.134,54,94.7
1839284190,*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(OC4COC5C(*)COC45)cc3)c2)cc1,0.34004989,60,2,8,6,2,2,train,458.47000000000025,172,95.12
1839465675,*Nc1ccc([C@]2(C)CC(C)(C)c3ccc(N*)cc32)cc1,0.36097818,41,2,6,0,2,0,train,264.372,102,24.06
1839521966,*CCOC(=O)NCCCCCCNC(=O)OCCOc1ccc(C2(c3ccc(O*)cc3)c3ccccc3-c3ccccc32)cc1,0.34888968,70,2,13,6,2,2,train,606.7190000000003,232,95.12000000000002
1840821848,*CC(*)c1ccc(COCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,0.35405781,63,2,11,1,0,0,train,480.26399999999995,178,9.23
1841717328,*c1ccc(Cc2ccc(N3C(=O)C4CCC5C(=O)N(*)C(=O)C5C4C3=O)cc2)cc1,0.37944453,57,2,11,4,2,4,train,386.40700000000004,144,74.76
1841939316,*N[C@@H](C[C@@H](N*)[C@H](O)C[C@H](N)C(=O)O)C(=O)O,0.28753507,50,2,8,5,3,2,train,233.22399999999996,92,144.91
1841990330,*NC1=CC[C@](c2ccc(N*)cc2)(c2cccc3ccccc23)C=C1,0.3503374,45,2,6,0,2,2,train,310.40000000000003,116,24.06
1842093316,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3cccc(Oc4cccc(C(*)=O)c4)c3)cc2)cc1,0.3604747,62,2,5,5,0,2,train,450.4900000000002,168,61.830000000000005
1842577004,*C(=O)Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)c4ccc5c(c4)C(=O)N(c4ccc(Oc6ccc(C7(c8ccc(Oc9ccc(N%10C(=O)c%11ccc(*)cc%11C%10=O)cc9)cc8)NC(=O)c8ccccc87)cc6)cc4)C5=O)cc3)c2)cc1,0.36654721,159,2,8,11,5,7,train,1104.1,404,198.97999999999996
1842579493,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCC(C)(C)COc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,0.35788134,82,2,10,7,2,5,train,572.5730000000003,212,110.28999999999999
1842592587,*O[Si](*)(CCCOCCOCCOCCOCCOCCOCCOCCOC)CCCOCCOCCOCCOCCOCCOCCOCCOC,0.36679143,63,2,36,17,0,0,train,807.0569999999998,324,156.91
1842699132,*Nc1ccc(C(c2ccc(NC(=O)c3ccc4cc(C(*)=O)ccc4c3)cc2)(P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,0.36261641,105,2,3,6,2,4,train,806.7510000000002,284,110.8
1843486758,*CC(*)OC(=O)C(F)(F)C(F)(F)F,0.31968743,27,2,5,2,0,1,train,190.06699999999998,70,26.3
1844365452,*CCNC(=O)c1cccc(C(=O)NCCOc2cccc3c(O*)cccc23)c1,0.33080425,46,2,6,4,2,2,valid,376.41200000000003,142,76.66000000000001
1844848960,*Oc1ccc(Nc2ccc(N=Nc3ccc(Nc4ccc(*)cc4)cc3)cc2)cc1,0.39236421,48,2,0,1,4,1,train,378.43500000000006,140,58.01
1845417873,*c1cccc(P(C)(=O)c2cccc(N3C(=O)c4ccc(NC(=O)OCCOc5c(Br)cc(C(C)(C)c6cc(Br)c(OCCOC(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)c(Br)c6)cc5Br)cc4C3=O)c2)c1,0.37581743,135,2,14,11,4,7,train,1220.4529999999997,356,186.95000000000002
1845492886,*CC(*)(C)C(=O)OCCCCCCN1CCN(c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)CC1,0.36331592,66,2,14,4,5,3,valid,479.5810000000002,186,100.64
1845530087,*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3cccc(O*)c3)cc2)cc1,0.33700601,57,2,6,8,0,2,valid,472.51500000000016,174,111.52000000000001
1846095810,*CC(*)(C)C(=O)OCCCCCOc1ccc2cc(C(=O)Oc3ccccc3)ccc2c1,0.34387832,51,2,10,5,0,2,train,418.4890000000001,160,61.83
1846410609,*OC(=O)c1ccc(SCCCCSc2ccc(C(*)=O)cc2)cc1,0.36348377,39,2,6,3,0,2,train,344.457,118,43.370000000000005
1846941939,*Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)c1,0.3644213,43,2,0,4,0,2,valid,324.357,114,52.6
1847001719,*CC(OCCCC)C(C)(C(=O)OC)C(*)(C)C(=O)OC,0.36338101,37,2,14,5,0,2,train,272.341,110,61.83
1847105802,*CC(*)(CC(=O)Oc1ccccc1)C(=O)Oc1ccccc1,0.34963263,37,2,5,4,0,2,train,282.29499999999996,106,52.60000000000001
1847970143,*CC(=O)NC(C)C(=O)O*,0.30707299,19,2,5,3,1,2,train,129.11499999999998,50,55.400000000000006
1848016305,*c1ccc2oc(-c3ccc(C(c4ccc(-c5nc6cc(C(*)(C(F)(F)F)C(F)(F)F)ccc6o5)cc4)(C(F)(F)F)C(F)(F)F)cc3)nc2c1,0.42121884,96,2,6,0,0,0,train,686.4520000000002,248,52.06
1848203526,*c1cc(C(=O)NCCCCCCCCCC)cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,0.36805739,75,2,15,5,3,5,train,549.6270000000003,208,103.85999999999999
1848433590,*CCC[Si](*)(C)CCC[Si](C)(C)C,0.41861838,28,2,10,0,0,0,train,200.474,72,0.0
1848774287,*CCC=C(*)C(C)(C)C,0.39811867,17,2,8,0,0,1,valid,110.19999999999999,46,0.0
1849021129,*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4ccc(P(=O)(c5ccccc5)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,0.38280626,110,2,5,5,0,3,train,818.7060000000005,294,69.67
1849183324,*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3c(CC)cccc32)cc1,0.37018602,50,2,3,0,2,0,train,374.48700000000014,140,24.06
1849374402,*Oc1cc(Br)cc(Br)c1*,0.446758,19,2,0,1,0,0,valid,249.889,46,9.23
1849606830,*CCCCCC(c1ccc(O)cc1)C(*)c1ccc(O)cc1C,0.3564602,36,2,8,2,0,0,train,296.41,116,40.46
1849651127,*CC=C(C)C(C)S(*)(=O)=O,0.37393533,22,2,6,2,0,3,train,146.21099999999998,52,34.14
1849868582,*CC(C)(CC)COC(=O)CCCCCCCCC(=O)O*,0.35879786,32,2,16,4,0,2,valid,284.3959999999999,116,52.60000000000001
1850000817,*OC(CCl)C(*)CCl,0.38330248,15,2,6,1,0,0,valid,140.99699999999999,42,9.23
1850128396,*CCCCCOc1ccc(CCc2ccc(O*)cc2C)cc1,0.37161152,32,2,8,2,0,0,train,296.40999999999997,116,18.46
1851184285,*OC(=O)CNC(=O)CNC(=O)CCCCCCCCC(=O)NCC(=O)NCC(=O)OC1COC2C(*)COC12,0.31199652,64,2,24,10,4,6,train,540.5700000000003,212,187.45999999999995
1851228821,*c1ccc(-c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(*)ccc2-3)c(F)c1,0.41077909,60,2,17,0,0,0,valid,482.7270000000003,190,0.0
1851430426,*c1cccc(C(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,0.36210831,132,2,9,8,4,6,train,906.9510000000001,334,151.42
1851457758,*CCC(C)(C)CC(C)CNC(=O)c1ccc(C(=O)N*)cc1,0.33983259,39,2,11,2,2,2,train,288.39099999999996,114,58.2
1851478305,*Nc1ccc(NC(=O)c2ccc(NC(=O)c3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)cc(C(*)=O)c3)cc2)cc1,0.35065916,78,2,14,4,4,4,train,534.6160000000004,202,116.39999999999998
1851842760,*CC(OCC)C(C(=O)OC)C(*)C(=O)OC,0.35037859,29,2,10,5,0,2,train,216.23299999999998,86,61.83
1852114421,*CCN(*)C(=O)CCCCCC,0.37545125,18,2,9,1,1,1,valid,155.24099999999999,64,20.310000000000002
1852303181,*C=Cc1cc(OCCCCCCCCCCCC)c(*)cc1OC,0.38572378,32,2,15,2,0,1,train,316.48499999999996,128,18.46
1852392195,*C[Si](*)(C)c1ccccc1,0.3722926,20,2,2,0,0,0,valid,134.25399999999996,46,0.0
1852502200,*CCN(CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,0.36663762,109,2,11,6,6,6,train,736.585,270,145.86
1852654693,*CCCCCOc1ccc(OCCCCCc2nnc(-c3ccc(-c4nnc(*)o4)cc3)o2)c(C)c1,0.36383465,57,2,11,2,0,0,train,474.56100000000015,182,96.30000000000001
1852734307,*Nc1cc(N*)c(OC(=O)[C@H]2CC[C@@H](C(=O)Oc3cc(N)c(N)c(C)c3N)CC2)c(C)c1N,0.33922468,69,2,10,4,6,2,train,440.5040000000003,170,180.74000000000004
1853131327,*Nc1ccc(Cc2ccc(Cc3ccc(Cc4ccc(N*)cc4)c(CC)c3)cc2CC)cc1,0.35948061,53,2,7,0,2,0,train,432.61100000000016,166,24.06
1853159363,*Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N*)cc1,0.34867284,36,2,14,2,2,2,train,330.472,132,58.2
1853589021,*Nc1ccc2c(c1)[C@@]1(C)c3ccc(N)cc3[C@]2(C)c2cc(N*)ccc21,0.3829945,54,2,4,0,3,0,train,325.415,122,50.08
1853676235,*C(F)(F)C(*)(OC(F)(F)F)OC(F)(F)F,0.30939912,32,2,4,2,0,0,train,232.02599999999995,84,18.46
1854475288,*Nc1ccc(C(CCc2ccccc2)c2ccc(N*)cc2)cc1,0.3465212,37,2,3,0,2,0,train,300.40500000000003,114,24.06
1854554359,*c1cc(C(c2ccc(OCc3cc(OCCN(C)c4ccc(C=CC5=CC(=C(C#N)C#N)CC(C)(C)C5)cc4)cc(OCCN(C)c4ccc(C=CC5=CC(=C(C#N)C#N)CC(C)(C)C5)cc4)c3)c(N3C(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1OCc1cc(OCCN(C)c2ccc(C=CC3=CC(=C(C#N)C#N)CC(C)(C)C3)cc2)cc(OCCN(C)c2ccc(C=CC3=CC(=C(C#N)C#N)CC(C)(C)C3)cc2)c1,0.37745339,306,2,73,11,14,16,train,2202.4819999999986,828,342.65000000000003
1854822078,*CC(*)C(=O)Nc1ccc(C(=O)C=Cc2cccc(Br)c2)cc1,0.36040488,42,2,6,2,1,3,train,356.219,110,46.17
1854968322,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5cccc(C(F)(F)F)c5)C6=O)cc4)cc3)cc2)cc1,0.38089404,103,2,3,6,1,4,train,739.7270000000004,264,89.98000000000002
1855068918,*Nc1ccc2cc3ccccc3c(N*)c2c1,0.33879068,26,2,0,0,2,0,train,206.248,76,24.06
1855109187,*OC(C)C#CC#CC(C)OC(=O)c1ccc(C(*)=O)cc1,0.39611075,38,2,10,4,0,2,train,268.268,100,52.6
1855247636,*Oc1cccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4cccc(OC(=O)OCCOCCOC(*)=O)c4)cc3)cc2)c1,0.37532958,84,2,6,7,2,2,train,678.7410000000002,254,86.77000000000001
1855385483,*c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc(C(*)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)cc5C4=O)cc3)cc1)C2=O,0.40224563,104,2,12,8,2,4,train,708.9480000000002,250,111.68
1855457163,*Nc1ccc(-c2ccc(C(=C(c3ccccc3)c3ccccc3)c3ccc(-c4ccc(N*)cc4)cc3)cc2)cc1,0.37596721,69,2,2,0,2,1,train,512.6560000000002,190,24.06
1856131378,*NS(N)(N)(N*)(c1ccccc1)c1ccccc1,0.3467735,31,2,0,0,4,0,train,248.35500000000005,90,76.1
1856962369,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)cc1)C2=O,0.35645832,77,2,6,6,3,6,train,513.4650000000003,186,120.92999999999998
1857016044,*c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(Oc7ccc8c(c7)C(=O)N(*)C8=O)c(C)c6)cc5C)cc4C3=O)c(C)c2)cc1C,0.41449337,110,2,13,6,2,4,train,752.8670000000001,282,93.22
1857030958,*c1ccc(C(C)(C)c2ccc(N3C(=O)c4ccc(Oc5ccc6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6c5)cc4C3=O)cc2)cc1,0.37497844,91,2,7,6,2,4,train,642.6670000000003,236,93.22
1857184942,*Nc1cc2c(cc1N*)C1c3cc(N)c(N)cc3C2c2cc(N)c(N)cc21,0.372622,48,2,2,0,6,0,valid,342.40600000000006,128,128.14
1857351068,*c1ccc(Oc2ccc(Sc3ccc(Oc4ccc(-c5cccc(*)n5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,0.39151592,74,2,2,2,0,0,valid,581.5370000000003,206,31.35
1857599978,*c1ccc2oc(-c3cccc(-c4nc5cc(C(*)(c6ccccc6)C(F)(F)F)ccc5o4)c3)nc2c1,0.43815792,65,2,2,0,0,0,train,468.4340000000001,170,52.06
1858324553,*Nc1ccc2c(c1)C(CCCCCCCC)(CCCCCCCC)c1cc(N*)ccc1-2,0.366300765,48,2,17,0,2,0,train,418.66900000000015,168,24.06
1859484070,*CCCCCCOC(=O)CCCCCNC(=O)CCCCC(=O)NCCCCCC(=O)O*,0.34745359,46,2,24,6,2,4,train,454.60800000000035,184,110.8
1860210048,*C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)c3ccc(Cc4ccc(C(=O)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)cc4)cc3)c1)C2=O,0.36437785,102,2,8,7,2,7,train,692.6830000000003,252,125.97
1860317687,*Nc1ccc(NC(=O)CCCCCCCCC(*)=O)cc1,0.34362682,32,2,10,2,2,2,valid,274.3639999999999,108,58.199999999999996
1860476282,*Oc1ccc(Oc2ccc(C=Nc3ccc(N=Cc4ccc(*)cc4)cc3)cc2)cc1,0.37280796,50,2,2,2,2,2,train,390.44200000000006,144,43.18
1860497514,*Nc1ccc(-c2c(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c(N*)c(-c3ccc(-c4ccccc4)cc3)c2-c2ccc(-c3ccccc3)cc2)cc1,0.36269909,111,2,0,0,2,0,train,791.0100000000002,292,24.06
1860871285,*c1ccc(Oc2ccc(S(=O)(=O)c3ccc(C)cc3)cc2)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c1,0.38583152,90,2,5,7,2,6,train,612.6190000000001,218,118.13
1861224717,*CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,0.35889601,59,2,22,9,0,2,train,600.7490000000005,238,98.75000000000001
1861437880,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(C(C)(C)c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,0.39688711,70,2,7,4,0,2,train,498.6440000000003,184,52.60000000000001
1861488768,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC(C)CC)cc1,0.3394136,64,2,16,9,1,4,train,527.5700000000005,204,126.46
1861909022,*C(=O)OCC(C)(C)CSCC(C)(C)COC(=O)C1(C)CNC(*)(C)CN1,0.36496974,49,2,18,4,2,2,valid,372.5310000000001,144,76.66
1862323787,*CCCCCCCCOC(=O)c1ccc(C(=O)O*)cc1,0.35607597,32,2,10,4,0,2,train,276.332,108,52.60000000000001
1862970059,*Nc1ccc(-c2ccc(NC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.34911211,45,2,2,2,2,2,train,314.344,116,58.199999999999996
1863175243,*CCCNC(=O)C(OC)C(OC)C(=O)N*,0.31506853,27,2,9,4,2,2,train,216.23699999999997,86,76.66
1863577619,*Oc1cccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1,0.33721798,104,2,10,3,2,2,train,748.3890000000004,272,67.42999999999999
1863578660,*CCOCCOC(=O)C(CCCCC)C(=O)O*,0.35852428,27,2,12,5,0,2,valid,244.28699999999992,98,61.83
1863818535,*CCN(CCOC(=O)c1ccc(C(=O)O*)c(OCCC)c1)c1ccc(C=C(C#N)C#N)cc1,0.35424563,58,2,13,5,3,3,train,445.4750000000002,168,112.65
1863923314,*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccccc3C(=O)Nc3ccc(O*)cc3)cc2)cc1,0.34086664,69,2,10,7,1,1,valid,569.6540000000002,218,106.48
1864041202,*C1C(=O)N(c2ccccc2C(=O)OCCCC)C(=O)C1*,0.37158832,37,2,9,4,1,3,train,273.2879999999999,104,63.68
1864197716,*Oc1c(C)cc(C(C)(C)c2cc(C)c(OC(=O)c3ccc(C(*)=O)cc3)c(C)c2)cc1C,0.39431974,61,2,9,4,0,2,train,414.50100000000015,158,52.6
1864288375,*Nc1ccc(Br)cc1-c1ccc(NC(=O)c2cccc(C(*)=O)c2)cc1,0.36146384,47,2,2,2,2,2,train,393.2400000000001,122,58.199999999999996
1864402555,*Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1,0.35817189,71,2,4,4,2,2,train,526.5920000000003,196,76.66
1864430039,*Cc1cc(C)c(CNC(=O)CCCCCCC(=O)N*)cc1C,0.34359188,36,2,12,2,2,2,train,302.41799999999995,120,58.2
1864529364,*C[Si](*)(CCC)CCC,0.40187734,17,2,7,0,0,0,train,128.291,48,0.0
1864581969,*CC(*)C(=O)N(C)C,0.34373514,16,2,5,1,1,1,train,99.133,40,20.310000000000002
1864702589,*CCN(CCOC(=O)NCCCCCCNC(=O)O*)c1ccccc1,0.34103383,37,2,12,4,3,2,train,349.431,138,79.9
1864783652,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7cc(*)n(-c8ccccc8)n7)cc6)cc5)cc4)cc3)cc2)cc1,0.3855566,96,2,2,5,0,2,valid,702.7660000000003,258,79.64999999999999
1864971169,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5cc(*)[nH]n5)cc4)cc3)cc2)cc1,0.3828364,62,2,1,3,0,1,train,430.4630000000001,158,64.21000000000001
1865123528,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)c(C(C)CC)c2)cc1C(C)CC,0.39963061,65,2,13,4,0,2,train,470.6090000000003,182,52.6
1865534172,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(C3CCCCC3)cc2)cc1,0.36193603,53,2,8,5,0,2,train,414.4570000000003,156,61.83
1865789709,*COc1ccc(C(C)(C)c2ccc(Oc3ccc(*)n3-c3ccc(C#N)cc3)cc2)cc1,0.3718604,55,2,5,2,1,0,train,406.4850000000001,152,47.18
1865790148,*c1c(C)cc(C)c(N2C(=O)c3cccc(Oc4c(C)cc(-c5cc(C)c(Oc6cccc7c6C(=O)N(*)C7=O)c(C)c5)cc4C)c3C2=O)c1C,0.39910552,94,2,11,6,2,4,valid,648.7150000000001,242,93.22
1865960070,*CC(C[Si](*)(C)C)c1ccccc1,0.38874361,25,2,5,0,0,0,valid,176.335,64,0.0
1866518598,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(*)=O)cc2)C(=O)OCCCC)cc1,0.34652373,51,2,11,6,1,3,train,411.45400000000024,158,90.92999999999999
1866896884,*CC(*)(CC(=O)OCCOCCOCCOC)C(=O)OCCOCCOCCOC,0.33995573,41,2,19,10,0,2,train,422.4710000000003,170,107.98000000000002
1867066449,*CCOC(=O)c1ccc2ccc(C(=O)O*)cc2c1,0.33503651,32,2,4,4,0,2,train,242.22999999999996,90,52.60000000000001
1867844121,*Nc1ccc(C2(c3ccc(N*)cc3)CCC(Cc3ccccc3)CC2)cc1,0.35467906,45,2,7,0,2,0,valid,354.49700000000007,136,24.06
1867867984,*c1c(C)cc(C)c(N2C(=O)c3cccc(Oc4ccc(C(C)(C)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc4)c3C2=O)c1C,0.38678504,90,2,10,6,2,4,train,634.6880000000002,236,93.22
1868095680,*CC(*)(C)C(=O)OCCCCc1ccc(N=Nc2ccc(OC(F)(F)F)cc2)cc1,0.35542759,51,2,9,3,2,2,train,406.40400000000005,154,60.25
1868729394,*c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,0.348619,51,2,10,4,2,4,valid,414.52700000000004,154,92.34
1869058141,*CC(O)COc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OCC(O)COc3ccc(C(C)(C)c4ccc(O*)cc4)cc3)c(Cl)c2)cc1Cl,0.36154236,86,2,16,6,0,0,train,706.4900000000002,244,77.38000000000001
1869058674,*Nc1ccc(C(C)(Cc2ccccc2)c2ccc(N*)cc2)cc1,0.35508856,39,2,3,0,2,0,train,300.40500000000003,114,24.06
1869493071,*c1ccc(Oc2ccc(-c3c4ccccc4c(-c4ccc(Oc5ccc(-c6c7c(c(*)c8ccccc68)C(=O)N(c6ccccc6)C7=O)cc5)c(C(F)(F)F)c4)c4ccccc34)cc2C(F)(F)F)cc1,0.3887442,126,2,4,4,1,2,train,919.8770000000005,334,55.84
1869593647,*C(=O)c1ccc(N(*)C)cc1,0.37772289,21,2,2,1,1,1,train,133.15,50,20.310000000000002
1869660806,*Nc1cc(C)c(Cc2ccc(CCCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,0.36173822,61,2,11,0,2,0,train,488.7190000000002,190,24.06
1870206037,*Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N)c(O)c2c1N*,0.32302544,48,2,0,7,3,4,train,347.3300000000001,118,179.04999999999998
1870504474,*Nc1ccc(C(C)(C)C(C)(C)c2ccc(N*)cc2)cc1,0.35566412,38,2,6,0,2,0,train,266.38800000000003,104,24.06
1870599069,*CC(*)C(=O)OC1CC2CCC1(C)C2(C)C,0.38692751,30,2,13,2,0,1,train,208.30099999999996,84,26.3
1870681436,*Nc1ccc2cc(C(C)(C)C)ccc2c1-c1c(N*)ccc2cc(C(C)(C)C)ccc12,0.38263341,55,2,8,0,2,0,train,394.5620000000002,152,24.06
1870773223,*C(=O)c1ccc2c(c1)C(=O)N(c1cc(N3C(=O)c4ccc(*)cc4C3=O)c(C)cc1C)C2=O,0.39477416,65,2,7,5,2,5,train,422.39600000000024,154,91.83000000000001
1871148344,*C(C)=C(*)SCCCCCC,0.41450621,17,2,9,0,0,1,valid,156.29399999999998,58,0.0
1871161866,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6C5=O)cc4)cc3)cc2)cc1,0.36844586,101,2,4,8,2,4,train,734.7200000000003,268,111.68
1871349402,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=NN=Cc4ccc(*)cc4)cc3)cc2)cc1,0.37217659,59,2,2,4,2,4,train,454.5070000000001,162,77.32000000000001
1871484696,*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccccc5)c(-c5cc(*)ccc5C(=O)c5ccccc5)c4)cc3)c3ccccc3-c3ccccc32)cc1,0.39595329,95,2,3,4,0,2,train,708.8130000000002,260,52.6
1871505743,*C(=O)OCCN(CCOC(=O)c1ccc2c(c1)C(=O)N(c1ccc(N=Nc3ccc(C(C#N)=C(C#N)C#N)cc3)c(N3C(=O)c4ccc(*)cc4C3=O)c1)C2=O)c1ccc(C(C#N)=C(C#N)C#N)cc1,0.36727055,132,2,20,8,11,9,train,907.8189999999997,328,298.06
1871588823,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C(c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)(C(F)(F)F)C(F)(F)F)cc5)cc4C3=O)cc2)cc1,0.37110373,110,2,7,7,2,4,valid,792.6440000000006,288,102.44999999999999
1871708716,*CC(*)C(=O)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.35501942,39,2,5,3,0,2,valid,286.714,100,43.370000000000005
1872303483,*C([2H])([2H])C(*)([2H])C([2H])=C([2H])[2H],0.39062915,43,2,4,0,0,1,train,60.12861066799999,22,0.0
1872457449,*Oc1cccc(NC(=O)c2cc(C(=O)Nc3ccc(*)cc3)cc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c2)c1,0.34349195,76,2,6,3,2,2,train,548.3610000000001,200,67.42999999999999
