id,SMILES,FFV,smiles_len,count_star,count_C,count_O,count_N,count_equal,split
1651258408,*Oc1cccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc(*)cc2)c1,0.35425809,45,2,12,3,2,2,train
1651483269,*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1,0.33710135,34,2,2,4,0,2,train
1652170327,*c1ccc(N[Se]Nc2ccc(S(*)(=O)=O)cc2)cc1,0.38429931,37,2,0,2,2,2,train
1652404686,*CCN1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,0.35651058,69,2,9,4,2,4,train
1652695363,*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cc(-c4nc5ccccc5o4)cc(N4C(=O)c5ccc(*)cc5C4=O)c2)C3=O)n1,0.36221433,94,2,6,6,4,6,train
1652765029,*Nc1c(C)c(N)c2c(c1O)C(=N)[C@@H](N*)[C@@H]2N,0.32698788,43,2,4,1,5,1,train
1653668180,*CC(*)(C)C(=O)Oc1ccc(C)cc1C,0.36833301,27,2,6,2,0,1,train
1653699030,*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCCCCC)cc1,0.3472328,60,2,16,7,1,4,train
1653991852,*Nc1cc(NC(=O)NC2CCC(CC3CCC(NC(*)=O)CC3)CC2)cc(C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)c1,0.34250678,83,2,18,5,5,5,train
1654010569,*CC(C)(C)COC(=O)CCC(=O)O*,0.33568039,25,2,9,4,0,2,train
1654272225,*Oc1c(Cl)cc(*)cc1Cl,0.40066645,19,2,2,1,0,0,valid
1654827899,*Nc1cc2ccc3cccc4ccc(c1N*)c2c34,0.33185759,30,2,0,0,2,0,train
1654848941,*Oc1ccc(CCNC(=O)c2cccc(C(*)=O)c2)cc1,0.33770384,36,2,4,3,1,2,train
1655220585,*c1ccc(N2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc6[nH]c(*)nc6c4)C5=O)cc3C2=O)cc1,0.39105508,79,2,5,5,2,5,train
1655318742,*OP(=O)(Oc1ccc(C)cc1)Oc1c(Br)cc(C(c2cc(Br)c(*)c(Br)c2)(C(F)(F)F)C(F)(F)F)cc1Br,0.39766764,78,2,4,4,0,1,train
1655336489,*Nc1ccc2c(c1)Cc1cc(N*)ccc1-2,0.34702763,28,2,1,0,2,0,train
1655603853,*C(Cl)=C(*)CCCC,0.40171374,15,2,7,0,0,1,train
1655950813,*OC1CCC(OC(=O)OCCCCCCCOC(*)=O)CC1,0.3452967,33,2,15,6,0,2,train
1656073293,*O[Si](C)(C)c1cccc2c([Si](*)(C)C)cccc12,0.41204539,39,2,4,1,0,0,train
1656097465,*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6cccc(Oc7ccc(C(C)(C)c8ccc(Oc9cccc%10c9C(=O)N(*)C%10=O)cc8)cc7)c6C5=O)cc4)cc3)cc2)cc1,0.36779038,120,2,7,8,2,4,train
1656633508,*CCCOC(=O)Nc1cc(NC(=O)O*)ccc1C,0.32689509,30,2,6,4,2,2,valid
1658493417,*Nc1ccc(C2=C3CC=CC=C3[C@H](c3ccc(N*)cc3)c3ccccc32)cc1,0.36999408,53,2,8,0,2,3,train
1658830563,*Nc1ccc2c(c1)C1(c3ccc(C)cc3-c3cc(C)ccc31)c1cc(N*)ccc1-2,0.3945016,55,2,3,0,2,0,train
1659835488,*CC(C)(CC)COC(=O)c1ccc(C(=O)O*)cc1,0.35427733,34,2,8,4,0,2,train
1659919472,*CC(=O)Nc1ccc(Oc2cccc(NC(=O)CN3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)cc1,0.33266973,86,2,9,8,4,7,train
1660751847,*CCCCCCCCCCOC(=O)NCCCCCCNC(=O)O*,0.35820456,32,2,18,4,2,2,train
1661316204,*c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nc(*)cnc6c5)ccc4n3)cc2)cc1,0.40678866,57,2,0,1,0,0,train
1661521840,*CCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,0.4001193,121,2,3,0,0,0,train
1661804021,*c1ccc(Sc2ccc(-c3nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc(*)c7ccccc7c6=O)cc5)cc4)c(=O)c4ccccc34)cc2)cc1,0.39793898,93,2,0,4,0,4,train
1662111173,*c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc(*)c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,0.42723558,77,2,0,2,0,0,valid
1662427032,*Nc1ccc([C@H]2C=C[C@](N*)(c3ccccc3)C=C2)cc1,0.34408307,43,2,6,0,2,2,train
1662473606,*O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)c1ccc([Si](*)(C)C)cc1,0.44568378,77,2,12,5,0,0,train
1662846692,*c1ccc2c(c1)C(=O)N(c1ccc(C(c3ccc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)(C(F)(F)F)C(F)(F)F)cc1C)C2=O,0.39438371,112,2,12,4,2,4,train
1663257488,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)c3)C4=O)cc2)cc1,0.36301636,122,2,6,9,4,9,train
1663579742,*C1C2CCC(C2)C1S(*)(=O)=O,0.369056,24,2,7,2,0,2,train
1664000422,*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cc(-c5nc6ccccc6o5)cc(N5C(=O)c6ccc(*)cc6C5=O)c3)C4=O)cc2)cc1,0.36410497,113,2,6,8,4,8,train
1664419715,*c1cc(C(=O)Oc2cccc3cccnc23)c(*)s1,0.37063906,33,2,1,2,0,1,valid
1665128334,*Oc1c(Cl)cc(C2(c3cc(Cl)c(OC(*)=O)c(Cl)c3)CC3CC2C2CCCC32)cc1Cl,0.40815455,61,2,15,3,0,1,train
1665519447,*CCCCCCOC(=O)CCCCC(=O)O*,0.34866959,24,2,12,4,0,2,train
1665622920,*CCCCCCc1ccc(-c2c(-c3ccccc3)cc(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccc(*)cc5)c(-c5ccccc5)c4-c4ccccc4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,0.39784741,124,2,6,0,0,0,valid
1666147237,*Oc1ccc(NCC(=O)c2ccc(Sc3ccc(C(=O)CNc4ccc(*)cc4)cc3)cc2)cc1,0.37243845,58,2,4,3,2,2,valid
1666787967,*Nc1c(N*)c(C=C)c2c(c(N)cc3cc4ccccc4cc32)c1N,0.33559089,43,2,2,0,4,1,train
1666962714,*NC(CCC(=O)OCc1ccc(C(F)(F)F)cc1)C(*)=O,0.32727613,38,2,7,3,1,2,train
1667507467,*CC(=O)C(*)C,0.3478615,12,2,4,1,0,1,train
1668029928,*c1ccc(Oc2ccc(-c3cccc4c3C(=O)N(Oc3ccc(C(=O)c5ccc(Oc6cccc7c6C(=O)N(*)C7=O)cc5)cc3)C4=O)cc2)cc1,0.36324031,93,2,5,8,2,5,train
1668423016,*Cc1cc(C)c(CNC(=O)CCCCC(=O)N*)cc1C,0.33390015,34,2,10,2,2,2,valid
1668799995,*Cc1ccc2oc(=O)c(C(=O)Nc3ccc(Oc4ccc(Oc5ccc(NC(=O)c6cc7cc(*)ccc7oc6=O)cc5)cc4)cc3)cc2c1,0.34606436,85,2,3,6,2,4,valid
1669065753,*CC(*)c1c(F)c(F)c(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1F,0.33681331,78,2,10,1,0,0,train
1669177512,*CC(*)OC(=O)C(C)(C)CCC,0.37264329,22,2,9,2,0,1,train
1669233687,*Nc1ccc2c(c1)-c1cc(N*)ccc1C2(c1cccc(N)c1)c1cccc(N)c1,0.36327094,52,2,1,0,4,0,train
1669324306,*CC(*)c1ccc(C(O)CCN2CCOCC2)cc1,0.35614962,30,2,9,2,1,0,train
1669400778,*CC(*)(C)C(=O)OCC1CCC1,0.36732984,22,2,9,2,0,1,train
1669411867,*c1ccc(Oc2cccc(N3C(=O)c4ccc([Si](C)(C)O[Si](C)(C)c5ccc6c(c5)C(=O)N(c5cccc(Oc7ccc(-c8nnc(*)o8)cc7)c5)C6=O)cc4C3=O)c2)cc1,0.38763458,119,2,8,7,2,4,train
1669796123,*CCOCCOC(=O)NCCCCCCNC(=O)O*,0.33299427,27,2,12,5,2,2,train
1669900077,*Nc1ccc2c3ccccc3c3ccc(N*)c4ccc1c2c43,0.32846656,36,2,0,0,2,0,train
1669945913,*CC(*)c1ccc([Si](C)(C)O[Si](C)(C)O[Si](C)(C)C)cc1,0.45056995,49,2,9,2,0,0,train
1670036740,*c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.37228943,79,2,4,7,2,4,train
1670250046,*CC(=O)Nc1ccc(Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,0.34110112,59,2,6,4,3,4,train
1670434070,*c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cc(-c6ccccc6)c6cc(-c7ccc8nc(*)cc(-c9ccccc9)c8c7)ccc6n5)cc4)cc3)cc2)cc1,0.40260098,101,2,0,0,0,0,train
1670881683,*Nc1ccc2cc(C)ccc2c1-c1c(N*)ccc2cc(C)ccc12,0.36235466,41,2,2,0,2,0,train
1671082130,*CC(O)CN(C)S(=O)(=O)c1cccc(S(=O)(=O)N(C)CC(O)COc2ccc(C3(c4ccc(O*)cc4)c4ccccc4-c4ccccc43)cc2)c1,0.34976889,94,2,9,8,2,4,train
1671135336,*CC(C)(CO*)COCC(F)(F)F,0.36946745,22,2,7,2,0,0,train
1671251574,*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2cccc(P(=O)(c4ccccc4)c4cccc(N5C(=O)c6ccc(*)cc6C5=O)c4)c2)C3=O)n1,0.35663308,103,2,6,7,4,7,train
1671488348,*Nc1ccc(-c2ccc(N*)c(-c3ccc(C=C)cc3)c2-c2ccc(C=C)cc2)cc1,0.35874439,55,2,4,0,2,2,train
1671953980,*CCCCCCNC(=O)CCc1ccc(CCC(=O)N*)cc1,0.34609374,34,2,12,2,2,2,train
1672793262,*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4cc(C(=O)Nc5ccc(*)cc5)cc(C(C)(C)C)c4)cc3)cc2)cc1,0.36687927,85,2,6,6,2,4,train
1672978154,*CCN(*)C(=O)c1cc(F)c(F)c(F)c1,0.33491733,29,2,3,1,1,1,train
1673102109,*c1ccc(C2(c3ccc(-c4cc(-c5ccccc5)c5cc(C6(c7ccc8nc(*)cc(-c9ccccc9)c8c7)c7ccccc7C(=O)c7ccccc76)ccc5n4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,0.43993459,129,2,4,2,0,2,train
1673426681,*CC(*)(C)C(=O)OCCS(=O)CC,0.3575264,24,2,8,3,0,2,train
1673485707,*c1nc(C)nc(N(CCCCCCCCCCN(*)c2ccccc2)c2ccccc2)n1,0.39169547,47,2,11,0,2,0,train
1673575394,*Nc1cccc(S(=O)(=O)c2cccc(N*)c2)c1,0.336299775,33,2,0,2,2,2,train
1673823356,*NNC(=O)c1ccc(C(*)=O)cc1OCCCCCCCCCC,0.36401661,35,2,12,3,2,2,valid
1674464256,*Oc1ccc(C2(c3ccc(OC(*)=O)c(C)c3)CC3CCC2C3)cc1C,0.38156407,46,2,10,3,0,1,train
1674948032,*Sc1c(C)cc(*)cc1C,0.42844078,17,2,2,0,0,0,train
1674954682,*c1ccc2c(c1)C(=O)N(C1CCC(CC3CCC(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)CC3)CC1)C2=O,0.36673379,88,2,20,4,2,4,train
1675272151,*CC(*)(C)C(=O)Oc1ccc(C(=O)Oc2ccc(C(=O)c3ccccc3)cc2)cc1,0.34771734,54,2,6,5,0,3,train
1675542774,*CCC(C)(C)C(*)(C)C,0.38272137,18,2,8,0,0,0,valid
1675605229,*CCC1CC(*)C2C3CC(c4ccc(COC(C)CC)cc4)C(C3)C12,0.37580265,44,2,17,1,0,0,valid
1675845282,*CC(*)C(=O)NC(C)C,0.36205539,17,2,6,1,1,1,valid
1676036975,*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6nc(-c7ccccn7)nnc6*)cc5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,0.40668886,86,2,1,2,0,0,valid
1676176971,*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.37078236,59,2,5,4,0,2,train
1676315941,*Oc1ccc(C(C)(C)c2ccc(Oc3c(F)c(F)c(COC(c4cccc(C(OCc5c(F)c(F)c(*)c(F)c5F)(C(F)(F)F)C(F)(F)F)c4)(C(F)(F)F)C(F)(F)F)c(F)c3F)cc2)cc1,0.34981945,127,2,11,4,0,0,train
1676729998,*CC(*)(C)C(=O)OCCN(C)c1ccc(N(C)C)cc1,0.36781623,36,2,9,2,2,1,train
1676759354,*c1cccc(C(=O)Nc2ccc(Oc3cccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)c5)cc4)c3)cc2)c1,0.35354105,111,2,6,8,4,6,train
1676853034,*CC(*)(C)C(=O)OCc1ccc(C=CC(=O)Oc2ccc3oc(=O)ccc3c2)cc1,0.32586124,53,2,8,5,0,4,train
1677073370,*C=CC1CC(*)C([Si](C)(C)C[Si](C)(C)C)C1,0.40768894,38,2,13,0,0,1,train
1677533093,*Nc1ccc(-c2ccccc2)c(-c2ccc(N)c(N)c2)c1N*,0.33277847,40,2,0,0,4,0,train
1677600893,*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,0.36082508,51,2,5,4,0,2,train
1677738702,*Oc1ccc(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(=O)Nc4ccc(*)cc4)cc3)cc2)cc1,0.36140539,70,2,2,4,2,3,train
1677875786,*c1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N5C(=O)C6CCC(C7CCC8C(=O)N(*)C(=O)C8C7)CC6C5=O)cc4)cc3)cc2)cc1,0.37368086,89,2,16,7,2,4,valid
1678410522,*c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(Oc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)c2)cc1,0.36119682,79,2,4,7,2,4,train
1678521620,*CC(O*)c1ccco1,0.36350816,14,2,2,1,0,0,train
1678882147,*CC(*)OC(=O)c1ccc(Br)cc1,0.38128079,24,2,3,2,0,1,train
1679226425,*Nc1ccc(C2(c3ccc(N*)cc3)CCC2(c2ccc(N)cc2)c2ccc(N)cc2)cc1,0.37813226,56,2,4,0,4,0,train
1679285370,*c1cccc(OCCCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,0.34918119,75,2,10,6,2,4,train
1680789160,*C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)CCC(C(C)(C)CC)CC2)cc1,0.37936354,70,2,14,3,2,3,valid
1681110916,*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5c6c(c(*)c7ccccc57)C(=O)N(c5ccc(F)cc5)C6=O)cc4)cc3)cc2)cc1,0.3755704,92,2,3,5,1,3,train
1681628667,*Nc1ccc(C2(c3ccc(N*)c(CC)c3)c3ccccc3-c3ccccc32)cc1CC,0.38152925,52,2,5,0,2,0,train
1681775861,*Nc1ccc2c(-c3ccccc3)c(N*)c(-c3ccccc3)cc2c1,0.35638928,42,2,0,0,2,0,train
1681905956,*Nc1ccc2cc3ccc4cccc5ccc(c2c1N*)c3c45,0.33707635,36,2,0,0,2,0,train
1682827181,*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCC)cc1,0.34685932,58,2,14,7,1,4,train
1682832675,*CCCCCCOC(=O)C(C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1)c1ccccc1,0.35801462,66,2,15,6,0,2,train
1682900060,*c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Sc5ccc(N6C(=O)c7ccc(C(=O)Nc8ccc(Oc9ccc(C%10(*)NC(=O)c%11ccccc%11%10)cc9)cc8)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,0.3676725,148,2,8,9,5,7,train
1683248477,*Nc1ccc(Cc2ccc(CCC(CC)(c3ccc(Cc4ccc(N)cc4)cc3)c3ccc(Cc4ccc(N*)cc4)cc3)cc2)cc1,0.36374897,77,2,8,0,3,0,train
1683353689,*CCCCCCNC(=O)C=C(C)C(=O)N*,0.33327284,26,2,11,2,2,3,train
1683593138,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3ccccc3N3C(=O)c4ccc(*)cc4C3=O)cc1)C2=O,0.37532508,70,2,5,5,2,5,train
1683834264,*CC=Cc1cc(C(C)(C)c2ccc(O)c(C=CCC3CC(=O)N(c4ccc(Cc5ccc(N6C(=O)CC(*)C6=O)cc5)cc4)C3=O)c2)ccc1O,0.35434136,92,2,18,6,2,6,train
1683937350,*C(*)(F)F,0.32274038,9,2,1,0,0,0,train
1684744857,*Nc1ccc(N*)cc1,0.32369134,14,2,0,0,2,0,valid
1684855250,*O[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](C)(C)C#C[Si](*)(C)C,0.49693178,91,2,26,1,0,0,train
1685057897,*OCCCCOC1COC2C(OC(=O)CCCCC(=O)OC3COC4C(*)COC34)COC12,0.33206648,52,2,22,10,0,2,train
1685441802,*Nc1ccc([C@]2(C)CC(C)(C)c3cc(N*)c(N)cc32)cc1,0.36997618,44,2,6,0,3,0,train
1685639309,*Nc1ccc(N*)c2cc3ccccc3cc12,0.33960265,26,2,0,0,2,0,train
1685741842,*Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(*)c(C)c6)cc5C)cc4)ccc3c2)cc1,0.39138896,89,2,4,6,0,4,train
1685793065,*NC1=CC[C@H](C(c2ccc(N)cc2)(c2ccc(N)cc2)c2ccc(N*)cc2)C=C1,0.35960608,57,2,7,0,4,2,train
1685901918,*CCCCCCC(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1,0.33743021,53,2,10,6,1,4,train
1686044145,*Nc1ccc(-c2ccc(N*)cc2-c2ccc(-c3ccccc3)cc2)cc1,0.34993468,45,2,0,0,2,0,train
1686536548,*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)c3cccc4ccccc34)cc1C)C2=O,0.43039552,98,2,10,5,2,5,train
1686718921,*CCCCCCCCCCC(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)CCCCCCCCCCN4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1,0.35369987,115,2,27,9,4,7,train
1686919611,*Nc1cc2c(N*)ccc3c4cc(N)c5c(O)cc(O)c6c5c4c(c(c1)c23)=CC6=N,0.33150168,57,2,2,2,4,2,train
1686952032,*Oc1ccc(NC(=C(C#N)C#N)c2ccc3cc(C(Nc4ccc(*)cc4)=C(C#N)C#N)ccc3c2)cc1,0.40578459,67,2,8,1,6,2,train
1687301626,*Nc1ccc(C2(c3ccc(N)c(N*)c3)c3ccccc3-c3ccccc32)cc1N,0.374004235,50,2,1,0,4,0,valid
1687734708,*CC(*)c1nc(C)nc(C)n1,0.41591473,20,2,4,0,0,0,train
1687858276,*c1ccc2c(c1)C(=O)N(c1cccc(Oc3ccc(S(=O)(=O)c4ccc(Oc5cccc(N6C(=O)c7ccc(C(*)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)cc4)cc3)c1)C2=O,0.36843914,118,2,7,8,2,6,train
1687871916,*c1ccc2c(c1)C(=O)N(c1c(C)cc(C(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3cc(C)c(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(C)c3)cc1C)C2=O,0.42868802,128,2,14,4,2,4,train
1687937320,*Oc1cccc(S(=O)(=O)c2ccc(*)cc2)c1,0.36277988,32,2,0,3,0,2,train
1688474833,*OC(=O)c1ccc(C(F)(F)C(F)(F)C(F)(F)c2ccc(C(*)=O)cc2)cc1,0.34059869,54,2,5,3,0,2,train
1688918153,*Oc1ccc(C(=O)c2cccc(NC(=O)CCCCCCCCC(=O)Nc3ccc(C(=O)c4ccc(*)cc4)cc3)c2)cc1,0.35168897,73,2,12,5,2,4,train
1689325307,*Nc1cc(Oc2ccccc2)c(N*)c(N)c1N,0.32209092,29,2,0,1,4,0,train
1691054850,*C(=O)Nc1ccc(Oc2c(C)cc(C(C)(C)c3cc(C)c(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(Oc7ccc(C8(c9ccc(Oc%10ccc(N%11C(=O)c%12ccc(*)cc%12C%11=O)cc%10)cc9)CC9CC8C8CCCC98)cc7)cc5)C6=O)cc4)c(C)c3)cc2C)cc1,0.382364,189,2,23,10,4,6,valid
1691146038,*OC(COC(=O)NCCCCCCNC(*)=O)c1ccco1,0.33835382,33,2,10,4,2,2,train
1691546435,*c1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC(*)CC5)nc4c3)ccc2o1,0.3932565,51,2,6,2,0,2,train
1692151346,*CC1CCCC(COC(=O)c2ccc(C(=O)O*)cc2)C1,0.35298607,36,2,10,4,0,2,train
1692408347,*CC(*)(C)C(=O)OCCN(C)c1ccc(N=Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1,0.36514397,64,2,8,4,4,4,valid
1693262682,*c1ccc(Oc2ccc(N3C(=O)c4ccc(Oc5ccc(C(C)(C)c6ccc(Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1,0.36953742,96,2,7,7,2,4,valid
1694201985,*c1ccc(Oc2ccc(Oc3ccc(P(=O)(c4ccccc4)c4ccc(Oc5ccc(Oc6ccc(-c7nc8ccccc8nc7*)cc6)cc5)cc4)cc3)cc2)cc1,0.38425793,96,2,0,5,0,1,valid
1695745153,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3c(C)cc(Cc4cc(C)c(Oc5ccc(N6C(=O)c7ccc(*)cc7C6=O)cc5)c(C)c4)cc3C)cc1)C2=O,0.38922074,104,2,10,7,2,5,train
1695808727,*N=P(*)(OCCOCCOCCOC)OCCOCCOCCOC,0.35486325,31,2,14,8,1,1,train
1695838608,*O[Si](C)(C)c1cc(OCCO)c([Si](*)(C)C)cc1OCCO,0.37188313,43,2,8,5,0,0,train
1695890113,*CCCCCCCCCCC(Cl)C(*)Cl,0.39676884,22,2,14,0,0,0,train
1696155039,*C([2H])([2H])C(*)([2H])Cl,0.37387095,26,2,3,0,0,0,train
1696182166,*Oc1ccc(C(=O)OCCN(CCOC(=O)c2ccc(OC3(F)C(*)(F)C(F)(F)C3(F)F)cc2)c2ccc(C=CC3=CC(=C(C#N)C#N)CC(C)(C)C3)cc2)cc1,0.36168331,107,2,23,6,3,5,train
1696331324,*Oc1ccc(S(=O)(=O)c2ccc(Oc3c(C)cc(-c4cc(C)c(*)c(C)c4)cc3C)cc2)cc1,0.39339685,64,2,4,4,0,2,train
1696343001,*c1ccc(OCCCOc2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,0.35291227,70,2,7,6,2,4,valid
1696594426,*Nc1cc2c(cc1N*)[C@H]1CC[C@@H]2C1,0.35993676,32,2,5,0,2,0,train
1696699726,*Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O*)cc3)cc2)cc(C(C)(C)C)c1,0.35650637,59,2,9,4,2,2,train
1696944079,*CC(*)(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1,0.39639923,37,2,17,4,0,2,train
1696993963,*CC(*)c1ccc(C(=O)CC)cc1,0.3774075,23,2,5,1,0,1,train
1697131748,*Nc1ccc(N*)c2c1C[C@@H](O)[C@H]2N,0.32527801,32,2,3,1,3,0,train
1697480499,*c1ccc(C(=O)Oc2c(C)cc(C(c3cccnc3)c3cc(C)c(OC(=O)c4ccc(N5C(=O)CC(Nc6ccc(NC7CC(=O)N(*)C7=O)cc6)C5=O)cc4)c(C)c3)cc2C)cc1,0.38079558,117,2,15,8,4,6,valid
1697683442,*CCCOCCCCOCCCN1C(=O)c2ccc(C(=O)Oc3ccc(C(C)(C)c4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2C1=O,0.34615507,97,2,19,10,2,6,train
1697824573,*Nc1cc([N+](=O)[O-])c(NC(=O)CCCCCCCCCCC(*)=O)cc1C=Cc1ccc(N(C)C)cc1,0.35455776,66,2,16,4,4,4,train
1697849650,*Oc1ccc(NC(=O)Nc2cc(NC(=O)Nc3ccc(*)cc3)ccc2C)cc1,0.34206534,48,2,3,3,4,2,valid
1697989359,*c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c(*)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,0.42387436,77,2,0,1,0,0,train
1699061144,*Nc1ccc(Cc2cccc(C(C)(C)c3ccc(N*)cc3)c2)cc1,0.35256271,42,2,4,0,2,0,train
1699412272,*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,0.35593526,57,2,20,9,0,2,train
1699735817,*Nc1ccc(C2(c3ccc(N*)c(C(C)(C)C)c3)c3ccccc3-c3ccccc32)cc1C(C)(C)C,0.39115319,64,2,9,0,2,0,train
1699979757,*C(*)C(=O)OCCC,0.38345076,14,2,5,2,0,1,train
1700419938,*c1c(C)cc(C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,0.43003915,108,2,11,4,2,4,train
1700578264,*Oc1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(*)cc2)cc1,0.34746438,43,2,10,3,2,2,train
1700596879,*c1c(C)cc(-c2cc(C)c(N3C(=O)c4cccc(Oc5c(C)cc(Cc6cc(C)c(Oc7cccc8c7C(=O)N(*)C8=O)c(C)c6)cc5C)c4C3=O)c(C)c2)cc1C,0.39281003,108,2,13,6,2,4,train
1700600089,*Nc1ccc(C2(c3ccc(N*)c(CC)c3C)c3ccccc3-c3ccccc32)c(C)c1CC,0.38884265,56,2,7,0,2,0,train
1700861962,*CC1CCC(COC(C)OC(=O)c2ccc(C(=O)OC(C)O*)cc2)CC1,0.36174353,46,2,14,6,0,2,train
